,fips,MHLTH,HIGHCHOL,LPA,PHLTH,CANCER,DENTAL,COPD,OBESITY,STROKE,CHECKUP,CHOLSCREEN,CASTHMA,BINGE,CHD,BPMED,ARTHRITIS,KIDNEY,BPHIGH,DIABETES,SLEEP,CSMOKING
0,01070,15.128888888888888,38.74888888888889,35.92999999999999,15.859999999999998,5.765555555555554,51.42777777777777,8.761111111111116,40.959999999999994,5.01,76.73,75.73000000000002,11.322222222222226,11.641111111111112,7.467777777777778,79.87999999999998,30.645555555555564,3.468888888888889,43.089999999999996,16.263333333333335,45.66777777777778,23.541111111111114
1,01358,10.421428571428569,35.44285714285714,23.685714285714283,9.47142857142857,6.614285714285714,72.76071428571429,5.200000000000001,28.75714285714286,2.210714285714286,73.47142857142856,82.07142857142857,8.560714285714285,14.8,4.996428571428572,76.69642857142858,25.485714285714288,2.1928571428571426,30.803571428571434,8.039285714285715,34.503571428571426,14.02857142857143
2,01370,13.318965517241377,38.96724137931035,27.281034482758614,13.522413793103452,6.7172413793103445,60.39827586206896,7.67241379310345,34.267241379310335,3.522413793103449,73.69310344827586,77.63103448275861,9.855172413793104,11.682758620689656,6.641379310344826,78.82758620689657,28.199999999999996,2.829310344827587,37.89137931034483,11.993103448275862,39.51896551724139,19.17586206896552
3,01500,15.441333333333334,40.114666666666665,35.43733333333334,16.381333333333334,6.432000000000001,50.85066666666665,9.248,35.92133333333333,4.774666666666666,73.92533333333336,75.3506666666667,11.114666666666666,12.545333333333328,8.041333333333336,78.41066666666663,31.05866666666668,3.3533333333333335,43.221333333333334,14.753333333333343,42.68266666666665,23.826666666666668
4,01510,15.321666666666669,37.408333333333324,31.69999999999999,15.926666666666666,5.870000000000002,55.431666666666686,8.480000000000004,39.62666666666667,4.371666666666667,73.82500000000002,75.34166666666668,11.116666666666667,12.35,6.8916666666666675,77.91500000000002,29.920000000000005,3.0733333333333324,40.794999999999995,13.685,41.84000000000002,22.89833333333333
5,01772,15.81470588235294,36.08823529411764,32.4735294117647,13.891176470588235,5.055882352941175,57.79411764705882,7.550000000000002,33.573529411764696,3.452941176470588,72.48529411764707,69.45588235294115,10.702941176470592,13.938235294117648,5.894117647058823,72.9470588235294,25.538235294117644,2.6500000000000004,35.129411764705885,11.323529411764707,39.932352941176475,22.341176470588238
6,02030,11.043636363636363,34.778181818181814,21.852727272727265,10.040000000000003,5.354545454545454,65.63818181818183,4.6436363636363645,30.327272727272714,2.2181818181818183,55.18909090909089,68.77999999999999,9.26,20.500000000000004,4.316363636363634,63.11090909090909,18.73818181818182,2.0781818181818186,27.069090909090907,7.318181818181818,34.00363636363637,17.96363636363637
7,04047,13.061904761904762,32.852380952380955,26.023809523809526,12.200000000000003,4.385714285714286,56.80952380952382,5.180952380952381,29.633333333333333,2.285714285714286,63.995238095238086,69.15238095238097,9.171428571428574,15.438095238095238,4.147619047619047,65.54761904761904,16.723809523809525,2.4666666666666663,24.842857142857145,9.20952380952381,36.92857142857142,16.990476190476187
8,04120,10.20508474576271,32.90508474576273,19.833898305084755,9.345762711864406,5.959322033898305,68.82203389830507,4.6610169491525415,24.513559322033903,2.04406779661017,66.86949152542371,78.07288135593221,8.447457627118641,15.991525423728815,4.015254237288136,68.68813559322034,18.083050847457628,2.2305084745762715,24.59830508474577,7.364406779661017,33.22881355932203,13.264406779661021
9,04274,10.262222222222222,30.85777777777778,18.6,8.571111111111112,5.346666666666665,70.72222222222223,4.233333333333333,24.20444444444444,1.7155555555555553,65.64666666666666,77.80222222222223,8.495555555555557,17.633333333333336,3.3511111111111114,66.01555555555554,16.45555555555556,1.9444444444444444,22.211111111111105,6.275555555555556,33.13333333333334,13.63111111111111
10,04278,13.158620689655175,35.71034482758621,26.041379310344812,13.068965517241377,5.672413793103447,57.206896551724135,6.475862068965514,29.094827586206897,2.8155172413793097,65.35689655172415,71.49482758620688,9.37758620689655,14.594827586206899,5.174137931034483,69.64137931034483,20.15689655172414,2.748275862068966,27.82413793103447,9.781034482758622,36.0344827586207,17.612068965517246
11,04460,12.107438016528928,36.921487603305785,24.455371900826446,12.504958677685952,7.1867768595041355,60.748760330578506,6.931404958677685,27.453719008264464,3.0925619834710742,67.09338842975205,74.90247933884298,9.16611570247934,14.511570247933891,6.067768595041325,71.79338842975208,22.735537190082653,2.890082644628098,29.776033057851254,9.635537190082644,34.111570247933884,16.34214876033058
12,04540,10.772093023255815,36.63488372093023,22.2046511627907,11.16744186046512,7.690697674418605,66.2046511627907,6.223255813953489,25.590697674418603,2.8627906976744186,68.66976744186049,79.06279069767443,8.772093023255813,14.744186046511631,5.716279069767442,72.82790697674419,22.862790697674413,2.734883720930233,29.465116279069772,8.988372093023253,32.93720930232558,14.25813953488372
13,04550,13.46095505617978,35.45674157303372,26.66713483146068,13.476404494382018,5.453370786516853,55.47780898876406,6.3505617977528095,29.959831460674174,2.828089887640448,64.71488764044943,70.49747191011232,9.403932584269663,14.497471910112358,5.150561797752808,68.71769662921355,19.596348314606736,2.8325842696629224,27.628651685393255,9.978089887640452,36.2997191011236,17.912359550561803
14,04650,8.845901639344264,37.78360655737704,18.472131147540978,9.55573770491803,8.960655737704919,73.17049180327871,5.473770491803277,23.214754098360647,2.6901639344262303,70.91147540983607,83.40983606557378,8.208196721311475,14.0344262295082,5.749180327868852,76.44590163934426,23.678688524590154,2.8459016393442615,30.159016393442624,8.419672131147541,29.572131147540986,10.972131147540985
15,04715,10.589285714285714,37.746428571428574,22.48214285714286,11.24642857142857,8.328571428571427,66.1392857142857,6.524999999999999,26.29642857142857,3.0035714285714286,69.625,79.75,8.735714285714284,13.957142857142856,6.210714285714286,73.25357142857145,24.22857142857144,2.8785714285714286,31.49285714285714,9.674999999999999,32.64642857142857,14.407142857142857
16,04730,11.625641025641025,30.428205128205125,20.387179487179484,9.623076923076924,5.1179487179487175,63.07692307692308,4.8410256410256425,24.338461538461534,1.9923076923076928,64.1923076923077,68.69487179487176,9.012820512820511,16.90769230769231,3.8384615384615395,63.76923076923076,16.069230769230767,2.235897435897435,22.471794871794867,6.712820512820513,33.48461538461538,15.005128205128203
17,04770,13.33805970149254,36.54253731343283,24.838059701492536,13.325373134328363,5.567910447761193,57.57014925373134,6.547014925373134,28.894029850746275,3.0425373134328364,65.12761194029852,69.36791044776118,10.421641791044776,15.056716417910446,5.790298507462684,70.80149253731341,21.03432835820896,3.067164179104477,26.91567164179104,10.326865671641787,34.270895522388074,17.559701492537307
